epoch,loss
1,0.9834610188007354
2,0.9173116588592529
3,0.8900759387016296
4,0.8659572517871856
5,0.8319512987136841
6,0.8094710230827331
7,0.7751885998249054
8,0.7433896720409393
9,0.7279731655120849
10,0.7071706616878509
11,0.697672530412674
12,0.6896824550628662
13,0.6841400420665741
14,0.6749185514450073
15,0.6648454415798187
16,0.6585407149791718
17,0.6523007476329803
18,0.6538749182224274
19,0.6493079853057862
20,0.6290728688240051
21,0.6177320319414139
22,0.6171372187137604
23,0.6142569977045059
24,0.6162128722667695
25,0.5988999164104462
26,0.5916340458393097
27,0.5881681418418885
28,0.5747817093133927
29,0.5631306588649749
30,0.559873223900795
31,0.5517836463451385
32,0.5347107571363449
33,0.5300296586751938
34,0.5306154942512512
35,0.5306734037399292
36,0.5141349357366561
37,0.5101125192642212
38,0.5095183718204498
39,0.5098502236604691
40,0.502114070057869
41,0.4931177139282227
42,0.48617186427116393
43,0.4863679242134094
44,0.4871189546585083
45,0.48586774230003354
46,0.46376417338848114
47,0.4566729933023453
48,0.449988562464714
49,0.4428641909360886
50,0.4411271858215332
51,0.44242780923843383
52,0.44961811184883116
53,0.4485991048812866
54,0.432197248339653
55,0.42558482646942136
56,0.420942108631134
57,0.4178807669878006
58,0.41414703607559206
59,0.41285965621471404
60,0.41007103502750397
61,0.4042841953039169
62,0.40078709363937376
63,0.39179161190986633
64,0.39182030558586123
65,0.39428408682346344
66,0.3995175969600677
67,0.40298222124576566
68,0.4065574842691422
69,0.4061964476108551
70,0.4006262481212616
71,0.39851234674453734
72,0.3923455041646957
73,0.3897788655757904
74,0.38883203446865083
75,0.3860313671827316
76,0.3836246961355209
77,0.3823802763223648
78,0.37940063238143923
79,0.3795179742574692
80,0.3827933895587921
81,0.3803497922420502
82,0.3768622303009033
83,0.3736044639348984
84,0.3736329424381256
85,0.37401370346546176
86,0.38348490178585054
87,0.3834128439426422
88,0.38235767900943757
89,0.3929152512550354
90,0.3873461163043976
91,0.3750972592830658
92,0.37467664361000064
93,0.36928494572639464
94,0.3733287847042084
95,0.37607053101062776
96,0.3712661588191986
97,0.36524289548397065
98,0.3582501173019409
99,0.35078988432884217
100,0.3470413285493851
101,0.34669604659080505
102,0.34476125180721284
103,0.3567595624923706
104,0.3571693634986877
105,0.3464095789194107
106,0.3415229898691177
107,0.3377095571160316
108,0.3373638796806335
109,0.33602657049894336
110,0.34157002210617066
111,0.33017463505268096
112,0.3191849678754807
113,0.31850433588027954
114,0.31949527740478517
115,0.3160216438770294
116,0.3050676280260086
117,0.3048745307326317
118,0.3033799448609352
119,0.3084628453850746
120,0.3058915919065475
121,0.2943486580252647
122,0.28965734332799914
123,0.2999017280340195
124,0.28951858878135683
125,0.29126392006874086
126,0.29061425030231475
127,0.28297723323106766
128,0.27401278257369993
129,0.2754962396621704
130,0.2691219678521156
131,0.2707842254638672
132,0.2728320014476776
133,0.2659062218666077
134,0.26024231433868406
135,0.2614882346987724
136,0.2596393698453903
137,0.2687107878923416
138,0.2715607288479805
139,0.2497230526804924
140,0.2492670777440071
141,0.2476339879631996
142,0.2529198732972145
143,0.24463578671216965
144,0.24282133668661118
145,0.24469024568796158
146,0.23548998475074767
147,0.23049851566553115
148,0.23680509388446808
149,0.23461364984512328
150,0.23684977233409882
